FID,OBJECTID,Struct_ID,Source_ID,FR_TOT,AEP_TOT,SV_TOT,FDP_TOT,R_SCORE,SHAPE_Length,SHAPE_Area,lat,lon
978,978,452827,452827,44,60,,,,0.000139972,1.19734E-09,39.71029247,-105.0684457
979,979,452826,452826,30,35,,,,0.000132402,1.00893E-09,39.7102946,-105.068371
980,980,452877,452877,20,20,,,,0.000238332,2.97718E-09,39.71031547,-105.0682995
981,981,453105,453105,20,45,,,,0.000125566,9.76973E-10,39.71053749,-105.0684461
982,982,453144,453144,20,45,,,,0.000104978,6.77356E-10,39.71057537,-105.0684411
983,983,453106,453106,20,20,,,,0.000124873,9.46444E-10,39.71053846,-105.0683337
984,984,453067,453067,20,2,,,,0.000139652,1.19095E-09,39.7104993,-105.0682831
985,985,452595,452595,44,70,,,,0.00011395,8.11287E-10,39.71008448,-105.0684407
986,986,452589,452589,44,70,,,,0.000113097,7.80896E-10,39.71008151,-105.0684001
987,987,453083,453083,60,98,,,,0.000105674,6.86421E-10,39.71052676,-105.0694406
988,988,453039,453039,60,99,,,,9.77376E-05,5.55957E-10,39.71048249,-105.0694824
989,989,453086,453086,60,98,,,,0.000107315,7.12468E-10,39.71052812,-105.0695041
990,990,452697,452697,70,99,,,,0.000146595,1.22199E-09,39.71018602,-105.0694927
991,991,452590,452590,70,99,,,,0.000109549,6.85777E-10,39.71008835,-105.069403
992,992,452592,452592,70,99,,,,0.000146676,1.34456E-09,39.71008078,-105.0694736
993,993,452030,452030,50,98,,,,9.65063E-05,5.71666E-10,39.70967231,-105.0697584
994,994,452023,452023,60,98,,,,0.000110501,7.63123E-10,39.70966465,-105.0694351
995,995,453075,453075,50,98,,,,0.000110447,6.97323E-10,39.71052168,-105.0702355
996,996,453068,453068,60,99,,,,0.000109126,6.54448E-10,39.71051371,-105.0703076
997,997,453048,453048,70,99,,,,0.000126098,9.17284E-10,39.71048893,-105.0703081
998,998,453045,453045,50,95,,,,0.000122555,9.27895E-10,39.71048608,-105.0707023
999,999,452364,452364,60,99,,,,0.000197718,1.99664E-09,39.70990123,-105.0704329
1000,1000,452086,452086,70,99,,,,0.000113611,8.05482E-10,39.70970783,-105.0705182
1001,1001,453076,453076,70,99,,,,0.00015909,1.57161E-09,39.71051707,-105.0714797
1002,1002,453017,453017,70,99,,,,0.000114297,8.04267E-10,39.71046516,-105.0716267
1003,1003,452544,452544,70,99,,,,0.000215101,2.51261E-09,39.71004219,-105.0716465
1004,1004,452538,452538,70,99,,,,0.000221293,3.0442E-09,39.71003768,-105.071471
1005,1005,452830,452830,70,99,,,,0.000105936,7.00197E-10,39.71030979,-105.0714646
1006,1006,451109,451109,0,0,,0,0,0.000124542,9.68502E-10,39.70900815,-105.0714946
1007,1007,450935,450935,0,0,,0,0,0.000177578,1.20565E-09,39.70889058,-105.0714883
1008,1008,450958,450958,0,0,,0,0,0.000122341,9.07929E-10,39.70889853,-105.0715964
1009,1009,450754,450754,0,0,,0,0,9.937E-05,6.06976E-10,39.70879111,-105.0714963
1010,1010,450913,450913,0,0,,0,0,0.000121248,9.03776E-10,39.70887006,-105.0705007
1011,1011,451045,451045,0,0,,0,0,0.000158319,1.50587E-09,39.70894119,-105.0703528
1012,1012,451298,451298,0,2,,0,0.8,0.000158038,1.42972E-09,39.70910972,-105.0705155
1013,1013,451011,451011,0,0,,0,0,0.000126922,1.00349E-09,39.70891583,-105.0694379
1014,1014,451319,451319,20,25,,,,0.000153293,1.41235E-09,39.70911572,-105.0684588
1015,1015,451317,451317,20,35,,,,0.000143361,1.23721E-09,39.70911635,-105.0684036
1016,1016,451269,451269,20,15,,,,0.000115628,8.19766E-10,39.70908287,-105.0683908
1017,1017,451308,451308,20,10,,,,0.000101054,6.22284E-10,39.70911574,-105.0688075
1018,1018,450604,450604,20,2,,0,4.8,0.000155949,1.38768E-09,39.70866697,-105.0684502
1019,1019,450288,450288,0,0,,0,0,0.000121845,9.20282E-10,39.7084535,-105.0684454
1020,1020,453243,453243,20,5,,,,0.002631935,3.46917E-07,39.71003914,-105.0606061
1021,1021,449597,449597,0,0,,0,0,0.000552392,1.59355E-08,39.70797546,-105.0671317
1022,1022,449919,449919,0,0,,0,0,0.000541287,1.63325E-08,39.70817328,-105.0676569
1023,1023,450275,450275,0,0,,0,0,0.00059378,1.94677E-08,39.70838495,-105.0676427
1024,1024,449958,449958,0,0,,0,0,0.000574241,1.81977E-08,39.70818636,-105.0671439
1025,1025,450285,450285,0,0,,2,0.8,0.000626353,1.85615E-08,39.70839595,-105.0671484
1026,1026,450580,450580,20,10,,16.8,14.72,0.000571738,1.62092E-08,39.70860483,-105.0671588
1027,1027,450906,450906,20,40,,16.8,26.72,0.000561941,1.67169E-08,39.70880269,-105.0671391
1028,1028,450894,450894,0,0,,2,0.8,0.000600455,1.70123E-08,39.70879836,-105.0676513
1029,1029,450576,450576,0,0,,0,0,0.000563892,1.68704E-08,39.708611,-105.0676417
1030,1030,451243,451243,20,10,,2,8.8,0.000614714,2.03532E-08,39.7089955,-105.0676414
1031,1031,451484,451484,20,10,,2,8.8,0.00059251,2.02613E-08,39.70918918,-105.067637
1032,1032,451509,451509,44,80,,5,42.8,0.000759572,2.34328E-08,39.70921633,-105.0671919
1033,1033,451230,451230,44,50,,70,56.8,0.000815754,2.86425E-08,39.70898768,-105.0671568
1034,1034,449937,449937,0,0,,0,0,0.000557628,1.78934E-08,39.70818333,-105.0666227
1035,1035,449965,449965,0,0,,0,0,0.000830623,2.18249E-08,39.70817467,-105.0661411
1036,1036,450300,450300,0,0,,0,0,0.000471301,1.2709E-08,39.70840009,-105.0661059
1037,1037,450281,450281,0,0,,0,0,0.000647662,1.82754E-08,39.70838528,-105.0665983
1038,1038,450577,450577,0,0,,16.8,6.72,0.000547239,1.55425E-08,39.70859059,-105.0666197
1039,1039,450908,450908,20,2,,16.8,11.52,0.000600509,1.69945E-08,39.7087974,-105.0666182
1040,1040,450601,450601,20,5,,16.8,12.72,0.000486519,1.38518E-08,39.70860648,-105.066094
1041,1041,450936,450936,44,50,,5,30.8,0.000549064,1.58995E-08,39.70879993,-105.0660957
1042,1042,451246,451246,44,85,,48.4,62.16,0.000650584,1.92042E-08,39.70899169,-105.0661212
1043,1043,451530,451530,44,70,,42,53.6,0.00083725,2.33062E-08,39.70921018,-105.0665758
1044,1044,451255,451255,20,25,,16.8,20.72,0.0005877,1.78363E-08,39.70900259,-105.066611
1045,1045,449995,449995,0,0,,0,0,0.000479602,1.40029E-08,39.70821366,-105.065603
1046,1046,450309,450309,0,0,,0,0,0.00074056,1.64327E-08,39.70839218,-105.0655732
1047,1047,450618,450618,0,0,,0,0,0.000542614,1.50021E-08,39.70862484,-105.0655922
1048,1048,450966,450966,20,1,,0,4.4,0.000539906,1.58019E-08,39.70881607,-105.0656073
1049,1049,451271,451271,20,25,,16.8,20.72,0.000803618,2.5205E-08,39.70901143,-105.0655406
1050,1050,451515,451515,20,35,,28,29.2,0.000625256,2.24495E-08,39.70921212,-105.0655602
1051,1051,451524,451524,44,80,,48.4,60.16,0.000844354,2.8952E-08,39.70921406,-105.0651485
1052,1052,452040,452040,44,85,,72,71.6,0.000675983,2.18755E-08,39.70962872,-105.0682118
1053,1053,452332,452332,44,55,,42,47.6,0.000738059,2.44918E-08,39.70980162,-105.0682094
1054,1054,452042,452042,44,90,,5.8,47.12,0.000730029,2.40764E-08,39.70961951,-105.0686264
1055,1055,452321,452321,44,60,,42,49.6,0.000689598,2.58817E-08,39.70979486,-105.0686704
1056,1056,452582,452582,44,60,,42,49.6,0.000709126,2.34639E-08,39.71001376,-105.0686447
1057,1057,452818,452818,30,50,,16.8,32.72,0.000758437,2.42697E-08,39.71021681,-105.0686412
1058,1058,453052,453052,20,35,,16.8,24.72,0.00074344,2.19264E-08,39.7104176,-105.0686434
1059,1059,453051,453051,0,0,,0,0,0.000661993,2.05462E-08,39.71042814,-105.0681862
1060,1060,452811,452811,20,35,,16.8,24.72,0.000679602,2.19104E-08,39.71020794,-105.0681966
1061,1061,452575,452575,20,20,,28,23.2,0.000587024,1.85321E-08,39.71001238,-105.0681806
1062,1062,453232,453232,20,15,,16.8,16.72,0.000718325,2.20054E-08,39.7106062,-105.0681976
1063,1063,453229,453229,0,1,,0,0.4,0.000593669,1.91877E-08,39.71062153,-105.06867
1064,1064,453204,453204,44,80,,5,42.8,0.000746949,2.45745E-08,39.71058308,-105.0692166
1065,1065,453044,453044,50,95,,48.4,67.36,0.000666948,2.09392E-08,39.71040747,-105.06918
1066,1066,453193,453193,60,99,,58,74.8,0.00080245,2.54454E-08,39.71057679,-105.0696511
1067,1067,453046,453046,70,99,,66,80,0.00065041,2.03165E-08,39.71041589,-105.069716
1068,1068,452803,452803,70,99,,66,80,0.000764224,2.61832E-08,39.71019693,-105.0696746
1069,1069,452816,452816,50,98,,48.4,68.56,0.000604774,2.10041E-08,39.71020877,-105.0691798
1070,1070,452581,452581,60,98,,66,77.6,0.000656597,2.27652E-08,39.71000109,-105.0691946
1071,1071,452318,452318,44,70,,42,53.6,0.000740317,2.4605E-08,39.70979746,-105.0692076
1072,1072,452572,452572,70,99,,8.6,57.04,0.00070353,2.258E-08,39.7100137,-105.0696772
1073,1073,452287,452287,70,99,,8.6,57.04,0.000695273,2.15122E-08,39.70979307,-105.06968
1074,1074,451990,451990,44,85,,48.4,62.16,0.000709518,2.47137E-08,39.70960524,-105.0696511
1075,1075,451984,451984,50,95,,48.4,67.36,0.000689939,2.24907E-08,39.70959915,-105.0692558
1076,1076,453182,453182,70,99,,11,58,0.000593296,1.74608E-08,39.71058545,-105.0702704
1077,1077,453008,453008,70,99,,8.6,57.04,0.000660882,2.1661E-08,39.710379,-105.0702233
1078,1078,453206,453206,60,99,,58,74.8,0.000537574,1.32343E-08,39.71057265,-105.0707585
1079,1079,453005,453005,50,98,,72,78,0.000670699,2.15285E-08,39.71037919,-105.0707351
1080,1080,452795,452795,70,99,,66,80,0.000770316,2.4094E-08,39.71020724,-105.0707005
1081,1081,452555,452555,60,98,,58,74.4,0.000671392,2.2389E-08,39.70998891,-105.0707451
1082,1082,452807,452807,70,99,,66,80,0.000676821,2.16281E-08,39.71023067,-105.0702523
1083,1083,452580,452580,70,99,,66,80,0.000772317,2.5149E-08,39.71001627,-105.0702812
1084,1084,452279,452279,50,98,,48.4,68.56,0.00072911,2.50562E-08,39.70978611,-105.0702528
1085,1085,452280,452280,60,99,,58,74.8,0.000740208,2.37013E-08,39.70979636,-105.0706963
1086,1086,451976,451976,60,98,,58,74.4,0.000852153,2.36465E-08,39.70959299,-105.0706679
1087,1087,451972,451972,50,98,,5.8,51.52,0.000721347,2.08167E-08,39.70960103,-105.0703032
1088,1088,453003,453003,70,99,,76.6,84.24,0.000673388,2.26849E-08,39.71037537,-105.0712758
1089,1089,453170,453170,50,98,,5.8,51.52,0.000631358,1.73309E-08,39.71057909,-105.0717256
1090,1090,453007,453007,70,99,,66,80,0.000873795,2.51219E-08,39.71036756,-105.0717241
1091,1091,452744,452744,70,99,,66,80,0.000747661,2.46983E-08,39.71016724,-105.071712
1092,1092,452525,452525,70,99,,66,80,0.000738014,2.54002E-08,39.70996469,-105.0717617
1093,1093,452768,452768,60,99,,7,54.4,0.000567556,1.87759E-08,39.71018638,-105.0712403
1094,1094,452548,452548,60,99,,58,74.8,0.000609051,1.99393E-08,39.70998766,-105.0712477
1095,1095,452272,452272,60,98,,7,54,0.000648603,2.12079E-08,39.70978054,-105.0712507
1096,1096,452262,452262,60,98,,58,74.4,0.000703647,2.43462E-08,39.70975959,-105.0717445
1097,1097,451980,451980,44,85,,42,59.6,0.000706884,2.25053E-08,39.70959041,-105.0717338
1098,1098,451983,451983,60,98,,7,54,0.000673928,2.30062E-08,39.7096001,-105.0713014
1099,1099,451433,451433,20,15,,2,10.8,0.000712415,2.22013E-08,39.70917946,-105.0717261
1100,1100,451439,451439,20,5,,2,6.8,0.000774884,3.00653E-08,39.70917911,-105.0713224
1101,1101,451220,451220,0,0,,0,0,0.000691325,2.39615E-08,39.70898932,-105.0712677
1102,1102,451204,451204,0,0,,0,0,0.000784769,2.71352E-08,39.70899592,-105.0717328
1103,1103,450854,450854,0,0,,0,0,0.000690682,2.53355E-08,39.7087781,-105.0717688
1104,1104,450850,450850,0,0,,0,0,0.000647104,2.07297E-08,39.70877523,-105.0712591
1105,1105,450898,450898,0,0,,0,0,0.000712372,2.50378E-08,39.70879938,-105.0707248
1106,1106,450911,450911,0,0,,0,0,0.000609508,2.10448E-08,39.70879093,-105.0702236
1107,1107,451238,451238,0,0,,0,0,0.00066174,2.10111E-08,39.7089975,-105.0702284
1108,1108,451460,451460,20,5,,16.8,12.72,0.000706068,2.18194E-08,39.70920205,-105.0702827
1109,1109,451454,451454,20,20,,16.8,18.72,0.000866886,2.8228E-08,39.70918996,-105.0706673
1110,1110,451240,451240,0,0,,0,0,0.00068877,2.30204E-08,39.70900713,-105.0707225
1111,1111,450910,450910,0,0,,0,0,0.000642182,2.12409E-08,39.70879631,-105.0697076
1112,1112,451226,451226,0,0,,0,0,0.000717193,2.20234E-08,39.7089964,-105.0696729
1113,1113,450873,450873,0,0,,0,0,0.000673889,2.21615E-08,39.70878264,-105.069204
1114,1114,451272,451272,0,0,,0,0,0.00070964,2.03869E-08,39.7090257,-105.0692508
1115,1115,451471,451471,20,20,,2,12.8,0.000737484,2.32978E-08,39.70919091,-105.0692376
1116,1116,451463,451463,20,10,,16.8,14.72,0.00083414,3.04736E-08,39.70918603,-105.0696753
1117,1117,451491,451491,44,70,,5,38.8,0.000782856,2.57217E-08,39.70920838,-105.0682255
1118,1118,451489,451489,20,25,,16.8,20.72,0.000831614,2.78411E-08,39.70921173,-105.0686011
1119,1119,451257,451257,0,1,,0,0.4,0.000857661,2.61956E-08,39.70898977,-105.068665
1120,1120,450904,450904,0,0,,0,0,0.000693347,2.16604E-08,39.70879454,-105.0686581
1121,1121,451264,451264,20,35,,16.8,24.72,0.000697914,2.47421E-08,39.70899787,-105.0681764
1122,1122,450902,450902,20,5,,16.8,12.72,0.0006954,2.41813E-08,39.7087853,-105.0681892
1123,1123,450586,450586,0,0,,0,0,0.000643036,2.1104E-08,39.70858734,-105.0681783
1124,1124,450588,450588,0,0,,0,0,0.000613415,1.9922E-08,39.70860277,-105.0686762
1125,1125,450295,450295,0,0,,0,0,0.000638464,2.15681E-08,39.70839062,-105.0686757
1126,1126,450282,450282,0,0,,0,0,0.000597449,1.75882E-08,39.70838819,-105.0681845
1127,1127,449948,449948,0,0,,0,0,0.000776047,2.69061E-08,39.70816672,-105.0682236
1128,1128,459468,459468,0,0,,0,0,0.000609363,1.70865E-08,39.71674498,-105.0864832
1129,1129,459249,459249,0,0,,0,0,0.000145049,1.26452E-09,39.7166534,-105.0867445
1130,1130,459236,459236,0,0,,0,0,0.000147435,1.35238E-09,39.71664264,-105.0868075
1131,1131,459110,459110,0,0,,0,0,0.000986791,3.05049E-08,39.71647939,-105.0870359
1132,1132,459188,459188,0,0,,0,0,0.000154351,1.12519E-09,39.71660666,-105.0869498
1133,1133,459505,459505,0,0,,0,0,0.000693464,2.34459E-08,39.71679247,-105.0870314
1134,1134,458929,458929,0,0,,0,0,0.000631985,2.14075E-08,39.71635672,-105.0876425
1135,1135,459319,459319,0,0,,0,0,0.000921965,3.26249E-08,39.71663248,-105.0877005
1136,1136,459346,459346,0,0,,0,0,0.000147455,1.24396E-09,39.71672765,-105.0879108
1137,1137,459556,459556,0,0,,0,0,0.000278069,3.78141E-09,39.71687109,-105.0878749
1138,1138,459206,459206,0,0,,0,0,0.000109019,7.24249E-10,39.71663632,-105.0881335
1139,1139,450901,450901,70,98,,80.4,85.36,0.000731809,2.8904E-08,39.70872683,-105.0595332
1140,1140,449624,449624,0,0,,0,0,0.000492659,1.3992E-08,39.70799378,-105.0600004
1141,1141,449849,449849,20,45,,2,22.8,0.000659715,1.74606E-08,39.70809613,-105.0598274
1142,1142,450237,450237,44,90,,70,72.8,0.000526123,1.5176E-08,39.70832322,-105.0600196
1143,1143,450560,450560,70,99,,79.4,85.36,0.000525274,1.53402E-08,39.708556,-105.0600194
1144,1144,450851,450851,70,99,,83,86.8,0.000517972,1.47757E-08,39.70874662,-105.0600084
1145,1145,449308,449308,0,0,,0,0,0.000766751,2.2832E-08,39.70778009,-105.0606991
1146,1146,449874,449874,0,0,,0,0,0.001199476,4.71665E-08,39.70806688,-105.0606653
1147,1147,450354,450354,70,99,,8.6,57.04,0.001199673,4.70372E-08,39.70834233,-105.0606651
1148,1148,450865,450865,70,99,,80,85.6,0.001108656,5.54334E-08,39.7086581,-105.0607066
1149,1149,449673,449673,0,0,,0,0,0.000405827,9.55656E-09,39.7080398,-105.0623297
1150,1150,449870,449870,0,0,,0,0,0.000407467,9.40701E-09,39.70815453,-105.0624175
1151,1151,450377,450377,44,75,,5.8,41.12,0.000534226,1.49199E-08,39.70840771,-105.0624366
1152,1152,450678,450678,44,80,,48.4,60.16,0.000693408,2.1751E-08,39.7086449,-105.0624292
1153,1153,451507,451507,50,90,,48.4,65.36,0.000641784,1.80004E-08,39.70919047,-105.0661249
1154,1154,449631,449631,0,0,,0,0,0.000556904,1.7249E-08,39.70798765,-105.0650783
1155,1155,450034,450034,0,0,,0,0,0.001083491,3.28556E-08,39.70820559,-105.0651476
1156,1156,450381,450381,20,2,,16.8,11.52,0.000629093,1.95769E-08,39.70842532,-105.0650856
1157,1157,450646,450646,20,20,,16.8,18.72,0.000717336,2.46135E-08,39.70862873,-105.065093
1158,1158,451321,451321,44,80,,5,42.8,0.000677272,2.54934E-08,39.70904236,-105.0650968
1159,1159,451010,451010,34,45,,42,41.6,0.000708651,2.07956E-08,39.70884327,-105.0650897
1160,1160,449683,449683,0,0,,0,0,0.000546294,1.33086E-08,39.70804483,-105.0640525
1161,1161,450039,450039,0,0,,0,0,0.000463144,1.15408E-08,39.70824235,-105.0640364
1162,1162,450391,450391,0,1,,2,1.2,0.0003966,9.47172E-09,39.70845348,-105.0640355
1163,1163,450040,450040,0,0,,0,0,0.000658614,2.26146E-08,39.7082204,-105.064566
1164,1164,450389,450389,0,0,,0,0,0.000756513,2.74329E-08,39.70840494,-105.0645381
1165,1165,450662,450662,20,30,,16.8,22.72,0.000599251,1.55252E-08,39.70866308,-105.0640622
1166,1166,451022,451022,44,65,,42,51.6,0.000740183,1.93875E-08,39.70887328,-105.0640878
1167,1167,451334,451334,44,80,,42,57.6,0.000761788,2.27164E-08,39.70904669,-105.0640776
1168,1168,450648,450648,20,2,,2,5.6,0.000643956,2.11575E-08,39.70862734,-105.0645552
1169,1169,451016,451016,20,35,,16.8,24.72,0.000607423,1.73073E-08,39.7088321,-105.0645448
1170,1170,451322,451322,44,80,,5,42.8,0.000519906,1.65115E-08,39.70904311,-105.064573
1171,1171,451522,451522,44,90,,5.8,47.12,0.000473314,1.26986E-08,39.70921544,-105.0645688
1172,1172,451528,451528,50,90,,48.4,65.36,0.000702527,1.62634E-08,39.70921957,-105.0640653
1173,1173,449645,449645,0,0,,0,0,0.000467745,1.35954E-08,39.70801084,-105.0635361
1174,1174,449733,449733,0,0,,0,0,0.000670774,2.18292E-08,39.70804247,-105.0630404
1175,1175,450010,450010,0,0,,0,0,0.000428245,1.13661E-08,39.70821771,-105.0630023
1176,1176,450036,450036,0,0,,0,0,0.000482091,1.39267E-08,39.70823741,-105.063544
1177,1177,450362,450362,20,5,,16.8,12.72,0.000538178,1.60868E-08,39.70843056,-105.0635196
1178,1178,450414,450414,20,40,,16.8,26.72,0.000570966,1.62702E-08,39.70844186,-105.0630138
1179,1179,450631,450631,50,90,,48.4,65.36,0.000491936,1.25196E-08,39.70862892,-105.0630086
1180,1180,451047,451047,50,95,,56.4,70.56,0.000498324,1.45996E-08,39.70885432,-105.0629959
1181,1181,450626,450626,20,40,,16.8,26.72,0.000481024,1.38088E-08,39.70862926,-105.0635434
1182,1182,450693,450693,44,70,,48.4,56.16,0.000370253,6.1326E-09,39.70871227,-105.0635098
1183,1183,451017,451017,44,80,,5.8,43.12,0.000803265,1.88385E-08,39.70883046,-105.0635327
1184,1184,451328,451328,50,85,,48.4,63.36,0.00052541,1.54513E-08,39.70906491,-105.0635226
1185,1185,451547,451547,50,95,,48.4,67.36,0.000537058,1.57309E-08,39.70923468,-105.0635171
1186,1186,451549,451549,70,98,,66,79.6,0.000501377,1.41802E-08,39.70923107,-105.0630212
1187,1187,451348,451348,70,98,,66,79.6,0.000655494,1.77302E-08,39.70906744,-105.0630173
1188,1188,452121,452121,44,50,,42,45.6,0.000728962,2.42833E-08,39.70965913,-105.0656461
1189,1189,452438,452438,20,20,,16.8,18.72,0.000610713,2.11967E-08,39.70986478,-105.0656948
1190,1190,452683,452683,0,0,,0,0,0.000613779,2.08633E-08,39.71008853,-105.0656951
1191,1191,452940,452940,0,0,,0,0,0.000608091,1.97064E-08,39.71031829,-105.0655255
1192,1192,453270,453270,0,0,,0,0,0.000751358,2.41165E-08,39.71066257,-105.0657388
1193,1193,453258,453258,0,0,,0,0,0.000792827,2.73446E-08,39.7106574,-105.0659882
1194,1194,453220,453220,20,2,,28,16,0.000719207,2.38417E-08,39.71055951,-105.0662215
1195,1195,452952,452952,20,5,,16.8,12.72,0.00066332,2.38808E-08,39.71031048,-105.066169
1196,1196,452678,452678,44,75,,70,66.8,0.000693291,2.29153E-08,39.71007804,-105.0661824
1197,1197,452386,452386,20,35,,28,29.2,0.000605229,1.69467E-08,39.70983948,-105.0661781
1198,1198,453290,453290,0,0,,0,0,0.000664643,2.20052E-08,39.71067135,-105.0666302
1199,1199,453099,453099,0,0,,0,0,0.000586861,1.8312E-08,39.71046036,-105.0666289
1200,1200,452636,452636,0,0,,0,0,0.000616541,2.15736E-08,39.71005027,-105.0666317
1201,1201,452382,452382,20,15,,28,21.2,0.000679715,2.25439E-08,39.70982696,-105.0666141
1202,1202,452088,452088,44,50,,70,56.8,0.000690667,2.48187E-08,39.7096388,-105.0661885
1203,1203,452072,452072,20,20,,28,23.2,0.000590907,1.70361E-08,39.70963804,-105.066606
1204,1204,452071,452071,44,60,,42,49.6,0.000748461,2.39969E-08,39.70964432,-105.0671994
1205,1205,452320,452320,20,30,,28,27.2,0.00070103,2.58016E-08,39.70979839,-105.0671687
1206,1206,452598,452598,20,2,,16.8,11.52,0.000723544,2.66202E-08,39.71001211,-105.0671718
1207,1207,452029,452029,20,0,,0,4,0.000615618,1.8981E-08,39.70962397,-105.0676356
1208,1208,452319,452319,0,0,,0,0,0.000683735,2.30629E-08,39.70980427,-105.067644
1209,1209,452588,452588,20,25,,28,25.2,0.000654247,2.11518E-08,39.71001362,-105.0676482
1210,1210,452801,452801,20,35,,28,29.2,0.000662113,2.08239E-08,39.71019669,-105.0676337
1211,1211,453040,453040,20,1,,2,5.2,0.000756977,2.39905E-08,39.71041342,-105.0676113
1212,1212,453238,453238,0,0,,0,0,0.000697801,2.22491E-08,39.710618,-105.0676272
1213,1213,453236,453236,0,0,,0,0,0.000575347,1.90757E-08,39.71062569,-105.0671352
